HCT1, HCT2, HCT3, TauT1, TauT2, TauT3 
77956.001946, 19354467.856486, 102174816.634950, 17876283065016.320000, 17876283065016.320000, 17876283065016.320000 
77152.023948, 19301859.526782, 102157086.672688, 17964506379676.320000, 17964506379676.320000, 17964506379676.320000 
76355.875471, 19249277.702662, 102138741.669521, 18053055842961.918000, 18053055842961.918000, 18053055842961.918000 
75567.486432, 19196723.232738, 102119783.475413, 18141932257700.000000, 18141932257700.000000, 18141932257700.000000 
74786.787288, 19144196.959423, 102100213.944679, 18231136427704.320000, 18231136427704.320000, 18231136427704.320000 
74013.709041, 19091699.718951, 102080034.935920, 18320669157775.520000, 18320669157775.520000, 18320669157775.520000 
73248.183229, 19039232.341390, 102059248.311955, 18410531253701.121000, 18410531253701.121000, 18410531253701.121000 
72490.141926, 18986795.650662, 102037855.939750, 18500723522255.520000, 18500723522255.520000, 18500723522255.520000 
71739.517738, 18934390.464556, 102015859.690355, 18591246771200.000000, 18591246771200.000000, 18591246771200.000000 
70996.243801, 18882017.594743, 101993261.438834, 18682101809282.719000, 18682101809282.719000, 18682101809282.719000 
70260.253775, 18829677.846798, 101970063.064198, 18773289446238.719000, 18773289446238.719000, 18773289446238.719000 
69531.481844, 18777372.020211, 101946266.449338, 18864810492789.918000, 18864810492789.918000, 18864810492789.918000 
68809.862712, 18725100.908404, 101921873.480962, 18956665760645.117000, 18956665760645.117000, 18956665760645.117000 
68095.331600, 18672865.298754, 101896886.049525, 19048856062500.000000, 19048856062500.000000, 19048856062500.000000 
67387.824240, 18620665.972600, 101871306.049165, 19141382212037.117000, 19141382212037.117000, 19141382212037.117000 
66687.276879, 18568503.705270, 101845135.377637, 19234245023925.918000, 19234245023925.918000, 19234245023925.918000 
65993.626267, 18516379.266091, 101818375.936249, 19327445313822.719000, 19327445313822.719000, 19327445313822.719000 
65306.809663, 18464293.418409, 101791029.629795, 19420983898370.719000, 19420983898370.719000, 19420983898370.719000 
64626.764823, 18412246.919610, 101763098.366495, 19514861595200.000000, 19514861595200.000000, 19514861595200.000000 
63953.430005, 18360240.521129, 101734584.057924, 19609079222927.520000, 19609079222927.520000, 19609079222927.520000 
63286.743960, 18308274.968476, 101705488.618953, 19703637601157.121000, 19703637601157.121000, 19703637601157.121000 
62626.645933, 18256351.001250, 101675813.967685, 19798537550479.520000, 19798537550479.520000, 19798537550479.520000 
61973.075656, 18204469.353156, 101645562.025389, 19893779892472.316000, 19893779892472.316000, 19893779892472.316000 
61325.973350, 18152630.752027, 101614734.716441, 19989365449700.000000, 19989365449700.000000, 19989365449700.000000 
60685.279717, 18100835.919837, 101583333.968257, 20085295045713.922000, 20085295045713.922000, 20085295045713.922000 
60050.935940, 18049085.572723, 101551361.711233, 20181569505052.320000, 20181569505052.320000, 20181569505052.320000 
59422.883680, 17997380.421003, 101518819.878682, 20278189653240.320000, 20278189653240.320000, 20278189653240.320000 
58801.065071, 17945721.169192, 101485710.406773, 20375156316789.918000, 20375156316789.918000, 20375156316789.918000 
58185.422718, 17894108.516024, 101452035.234471, 20472470323200.000000, 20472470323200.000000, 20472470323200.000000 
57575.899695, 17842543.154467, 101417796.303469, 20570132500956.320000, 20570132500956.320000, 20570132500956.320000 
56972.439541, 17791025.771745, 101382995.558138, 20668143679531.520000, 20668143679531.520000, 20668143679531.520000 
56374.986256, 17739557.049355, 101347634.945455, 20766504689385.121000, 20766504689385.121000, 20766504689385.121000 
55783.484303, 17688137.663087, 101311716.414950, 20865216361963.520000, 20865216361963.520000, 20865216361963.520000 
55197.878596, 17636768.283042, 101275241.918645, 20964279529699.996000, 20964279529699.996000, 20964279529699.996000 
54618.114506, 17585449.573650, 101238213.410992, 21063695026014.719000, 21063695026014.719000, 21063695026014.719000 
54044.137853, 17534182.193694, 101200632.848814, 21163463685314.723000, 21163463685314.723000, 21163463685314.723000 
53475.894904, 17482966.796323, 101162502.191248, 21263586342993.918000, 21263586342993.918000, 21263586342993.918000 
52913.332373, 17431804.029076, 101123823.399685, 21364063835433.121000, 21364063835433.121000, 21364063835433.121000 
52356.397411, 17380694.533900, 101084598.437710, 21464897000000.000000, 21464897000000.000000, 21464897000000.000000 
51805.037612, 17329638.947170, 101044829.271047, 21566086675049.117000, 21566086675049.117000, 21566086675049.117000 
51259.201004, 17278637.899705, 101004517.867497, 21667633699921.918000, 21667633699921.918000, 21667633699921.918000 
50718.836047, 17227692.016795, 100963666.196883, 21769538914946.719000, 21769538914946.719000, 21769538914946.719000 
50183.891632, 17176801.918214, 100922276.230995, 21871803161438.719000, 21871803161438.719000, 21871803161438.719000 
49654.317077, 17125968.218242, 100880349.943526, 21974427281700.000000, 21974427281700.000000, 21974427281700.000000 
49130.062124, 17075191.525688, 100837889.310023, 22077412119019.520000, 22077412119019.520000, 22077412119019.520000 
48611.076935, 17024472.443903, 100794896.307824, 22180758517673.117000, 22180758517673.117000, 22180758517673.117000 
48097.312092, 16973811.570808, 100751372.916009, 22284467322923.520000, 22284467322923.520000, 22284467322923.520000 
47588.718593, 16923209.498910, 100707321.115336, 22388539381020.316000, 22388539381020.316000, 22388539381020.316000 
47085.247848, 16872666.815321, 100662742.888193, 22492975539199.996000, 22492975539199.996000, 22492975539199.996000 
46586.851676, 16822184.101780, 100617640.218536, 22597776645685.918000, 22597776645685.918000, 22597776645685.918000 
46093.482304, 16771761.934675, 100572015.091841, 22702943549688.316000, 22702943549688.316000, 22702943549688.316000 
45605.092363, 16721400.885060, 100525869.495043, 22808477101404.316000, 22808477101404.316000, 22808477101404.316000 
45121.634887, 16671101.518677, 100479205.416487, 22914378152017.918000, 22914378152017.918000, 22914378152017.918000 
44643.063306, 16620864.395977, 100432024.845868, 23020647553700.000000, 23020647553700.000000, 23020647553700.000000 
44169.331448, 16570690.072139, 100384329.774186, 23127286159608.320000, 23127286159608.320000, 23127286159608.320000 
43700.393534, 16520579.097094, 100336122.193681, 23234294823887.520000, 23234294823887.520000, 23234294823887.520000 
43236.204174, 16470532.015539, 100287404.097792, 23341674401669.117000, 23341674401669.117000, 23341674401669.117000 
42776.718367, 16420549.366966, 100238177.481095, 23449425749071.516000, 23449425749071.516000, 23449425749071.516000 
42321.891497, 16370631.685675, 100188444.339254, 23557549723200.000000, 23557549723200.000000, 23557549723200.000000 
41871.679330, 16320779.500802, 100138206.668969, 23666047182146.719000, 23666047182146.719000, 23666047182146.719000 
41426.038010, 16270993.336333, 100087466.467925, 23774918984990.719000, 23774918984990.719000, 23774918984990.719000 
40984.924059, 16221273.711129, 100036225.734735, 23884165991797.922000, 23884165991797.922000, 23884165991797.922000 
40548.294375, 16171621.138947, 99984486.468897, 23993789063621.117000, 23993789063621.117000, 23993789063621.117000 
40116.106224, 16122036.128458, 99932250.670736, 24103789062499.996000, 24103789062499.996000, 24103789062499.996000 
39688.317243, 16072519.183272, 99879520.341356, 24214166851461.121000, 24214166851461.121000, 24214166851461.121000 
39264.885434, 16023070.801955, 99826297.482590, 24324923294517.918000, 24324923294517.918000, 24324923294517.918000 
38845.769163, 15973691.478052, 99772584.096947, 24436059256670.719000, 24436059256670.719000, 24436059256670.719000 
38430.927157, 15924381.700110, 99718382.187565, 24547575603906.719000, 24547575603906.719000, 24547575603906.719000 
38020.318502, 15875141.951694, 99663693.758162, 24659473203200.000000, 24659473203200.000000, 24659473203200.000000 
37613.902636, 15825972.711414, 99608520.812984, 24771752922511.520000, 24771752922511.520000, 24771752922511.520000 
37211.639355, 15776874.452942, 99552865.356757, 24884415630789.121000, 24884415630789.121000, 24884415630789.121000 
36813.488802, 15727847.645034, 99496729.394637, 24997462197967.520000, 24997462197967.520000, 24997462197967.520000 
36419.411469, 15678892.751555, 99440114.932166, 25110893494968.316000, 25110893494968.316000, 25110893494968.316000 
36029.368193, 15630010.231494, 99383023.975218, 25224710393700.000000, 25224710393700.000000, 25224710393700.000000 
35643.320154, 15581200.538989, 99325458.529955, 25338913767057.918000, 25338913767057.918000, 25338913767057.918000 
35261.228871, 15532464.123348, 99267420.602779, 25453504488924.320000, 25453504488924.320000, 25453504488924.320000 
34883.056204, 15483801.429071, 99208912.200283, 25568483434168.316000, 25568483434168.316000, 25568483434168.316000 
34508.764345, 15435212.895870, 99149935.329205, 25683851478645.918000, 25683851478645.918000, 25683851478645.918000 
34138.315818, 15386698.958689, 99090491.996382, 25799609499200.000000, 25799609499200.000000, 25799609499200.000000 
33771.673481, 15338260.047730, 99030584.208702, 25915758373660.320000, 25915758373660.320000, 25915758373660.320000 
33408.800517, 15289896.588469, 98970213.973060, 26032298980843.520000, 26032298980843.520000, 26032298980843.520000 
33049.660433, 15241609.001681, 98909383.296309, 26149232200553.117000, 26149232200553.117000, 26149232200553.117000 
32694.217063, 15193397.703462, 98848094.185219, 26266558913579.520000, 26266558913579.520000, 26266558913579.520000 
32342.434557, 15145263.105246, 98786348.646426, 26384280001699.996000, 26384280001699.996000, 26384280001699.996000 
31994.277385, 15097205.613832, 98724148.686392, 26502396347678.719000, 26502396347678.719000, 26502396347678.719000 
31649.710333, 15049225.631400, 98661496.311358, 26620908835266.715000, 26620908835266.715000, 26620908835266.715000 
31308.698499, 15001323.555537, 98598393.527300, 26739818349201.918000, 26739818349201.918000, 26739818349201.918000 
30971.207292, 14953499.779258, 98534842.339883, 26859125775209.121000, 26859125775209.121000, 26859125775209.121000 
30637.202430, 14905754.691023, 98470844.754420, 26978832000000.000000, 26978832000000.000000, 26978832000000.000000 
30306.649936, 14858088.674764, 98406402.775829, 27098937911273.117000, 27098937911273.117000, 27098937911273.117000 
29979.516137, 14810502.109904, 98341518.408586, 27219444397713.918000, 27219444397713.918000, 27219444397713.918000 
29655.767661, 14762995.371378, 98276193.656683, 27340352348994.719000, 27340352348994.719000, 27340352348994.719000 
29335.371436, 14715568.829656, 98210430.523589, 27461662655774.719000, 27461662655774.719000, 27461662655774.719000 
29018.294686, 14668222.850762, 98144231.012202, 27583376209700.000000, 27583376209700.000000, 27583376209700.000000 
28704.504930, 14620957.796301, 98077597.124811, 27705493903403.516000, 27705493903403.516000, 27705493903403.516000 
28393.969976, 14573774.023472, 98010530.863052, 27828016630505.121000, 27828016630505.121000, 27828016630505.121000 
28086.657927, 14526671.885098, 97943034.227868, 27950945285611.516000, 27950945285611.516000, 27950945285611.516000 
27782.537170, 14479651.729641, 97875109.219465, 28074280764316.320000, 28074280764316.320000, 28074280764316.320000 
27481.576377, 14432713.901228, 97806757.837274, 28198023963199.996000, 28198023963199.996000, 28198023963199.996000 
27183.744505, 14385858.739672, 97737982.079908, 28322175779829.918000, 28322175779829.918000, 28322175779829.918000 
26889.010790, 14339086.580488, 97668783.945122, 28446737112760.320000, 28446737112760.320000, 28446737112760.320000 
26597.344749, 14292397.754922, 97599165.429774, 28571708861532.320000, 28571708861532.320000, 28571708861532.320000 
26308.716173, 14245792.589969, 97529128.529782, 28697091926673.918000, 28697091926673.918000, 28697091926673.918000 
26023.095129, 14199271.408393, 97458675.240089, 28822887209699.996000, 28822887209699.996000, 28822887209699.996000 
25740.451954, 14152834.528751, 97387807.554617, 28949095613112.316000, 28949095613112.316000, 28949095613112.316000 
25460.757257, 14106482.265414, 97316527.466236, 29075718040399.520000, 29075718040399.520000, 29075718040399.520000 
25183.981914, 14060214.928587, 97244836.966718, 29202755396037.121000, 29202755396037.121000, 29202755396037.121000 
24910.097066, 14014032.824331, 97172738.046701, 29330208585487.520000, 29330208585487.520000, 29330208585487.520000 
24639.074119, 13967936.254587, 97100232.695653, 29458078515199.996000, 29458078515199.996000, 29458078515199.996000 
24370.884739, 13921925.517193, 97027322.901829, 29586366092610.719000, 29586366092610.719000, 29586366092610.719000 
24105.500851, 13876000.905907, 96954010.652238, 29715072226142.723000, 29715072226142.723000, 29715072226142.723000 
23842.894639, 13830162.710430, 96880297.932602, 29844197825205.918000, 29844197825205.918000, 29844197825205.918000 
23583.038540, 13784411.216427, 96806186.727321, 29973743800197.121000, 29973743800197.121000, 29973743800197.121000 
23325.905247, 13738746.705545, 96731679.019433, 30103711062499.996000, 30103711062499.996000, 30103711062499.996000 
23071.467700, 13693169.455439, 96656776.790583, 30234100524485.121000, 30234100524485.121000, 30234100524485.121000 
22819.699092, 13647679.739789, 96581482.020978, 30364913099509.918000, 30364913099509.918000, 30364913099509.918000 
22570.572861, 13602277.828325, 96505796.689361, 30496149701918.719000, 30496149701918.719000, 30496149701918.719000 
22324.062689, 13556963.986846, 96429722.772964, 30627811247042.719000, 30627811247042.719000, 30627811247042.719000 
22080.142503, 13511738.477242, 96353262.247483, 30759898651199.996000, 30759898651199.996000, 30759898651199.996000 
21838.786470, 13466601.557513, 96276417.087033, 30892412831695.520000, 30892412831695.520000, 30892412831695.520000 
21599.968996, 13421553.481795, 96199189.264121, 31025354706821.117000, 31025354706821.117000, 31025354706821.117000 
21363.664725, 13376594.500375, 96121580.749606, 31158725195855.516000, 31158725195855.516000, 31158725195855.516000 
21129.848535, 13331724.859718, 96043593.512664, 31292525219064.316000, 31292525219064.316000, 31292525219064.316000 
20898.495537, 13286944.802483, 95965229.520757, 31426755697699.996000, 31426755697699.996000, 31426755697699.996000 
20669.581075, 13242254.567548, 95886490.739599, 31561417554001.918000, 31561417554001.918000, 31561417554001.918000 
20443.080721, 13197654.390030, 95807379.133116, 31696511711196.316000, 31696511711196.316000, 31696511711196.316000 
20218.970274, 13153144.501303, 95727896.663421, 31832039093496.316000, 31832039093496.316000, 31832039093496.316000 
19997.225759, 13108725.129023, 95648045.290774, 31968000626101.918000, 31968000626101.918000, 31968000626101.918000 
19777.823427, 13064396.497148, 95567826.973551, 32104397235200.000000, 32104397235200.000000, 32104397235200.000000 
19560.739747, 13020158.825956, 95487243.668213, 32241229847964.316000, 32241229847964.316000, 32241229847964.316000 
19345.951411, 12976012.332069, 95406297.329270, 32378499392555.516000, 32378499392555.516000, 32378499392555.516000 
19133.435327, 12931957.228474, 95324989.909252, 32516206798121.121000, 32516206798121.121000, 32516206798121.121000 
18923.168621, 12887993.724541, 95243323.358674, 32654352994795.520000, 32654352994795.520000, 32654352994795.520000 
18715.128633, 12844122.026047, 95161299.626006, 32792938913699.996000, 32792938913699.996000, 32792938913699.996000 
18509.292916, 12800342.335194, 95078920.657642, 32931965486942.719000, 32931965486942.719000, 32931965486942.719000 
18305.639234, 12756654.850631, 94996188.397865, 33071433647618.715000, 33071433647618.715000, 33071433647618.715000 
18104.145559, 12713059.767476, 94913104.788821, 33211344329809.922000, 33211344329809.922000, 33211344329809.922000 
17904.790071, 12669557.277333, 94829671.770484, 33351698468585.117000, 33351698468585.117000, 33351698468585.117000 
17707.551157, 12626147.568316, 94745891.280629, 33492497000000.000000, 33492497000000.000000, 33492497000000.000000 
17512.407407, 12582830.825068, 94661765.254796, 33633740861097.121000, 33633740861097.121000, 33633740861097.121000 
17319.337612, 12539607.228782, 94577295.626266, 33775430989905.918000, 33775430989905.918000, 33775430989905.918000 
17128.320766, 12496476.957221, 94492484.326030, 33917568325442.719000, 33917568325442.719000, 33917568325442.719000 
16939.336059, 12453440.184739, 94407333.282755, 34060153807710.715000, 34060153807710.715000, 34060153807710.715000 
16752.362881, 12410497.082301, 94321844.422759, 34203188377699.996000, 34203188377699.996000, 34203188377699.996000 
16567.380815, 12367647.817503, 94236019.669982, 34346672977387.516000, 34346672977387.516000, 34346672977387.516000 
16384.369639, 12324892.554593, 94149860.945953, 34490608549737.117000, 34490608549737.117000, 34490608549737.117000 
16203.309323, 12282231.454492, 94063370.169765, 34634996038699.520000, 34634996038699.520000, 34634996038699.520000 
16024.180027, 12239664.674812, 93976549.258047, 34779836389212.316000, 34779836389212.316000, 34779836389212.316000 
15846.962101, 12197192.369876, 93889400.124933, 34925130547199.996000, 34925130547199.996000, 34925130547199.996000 
15671.636080, 12154814.690744, 93801924.682036, 35070879459573.922000, 35070879459573.922000, 35070879459573.922000 
15498.182687, 12112531.785224, 93714124.838419, 35217084074232.320000, 35217084074232.320000, 35217084074232.320000 
15326.582828, 12070343.797899, 93626002.500568, 35363745340060.312000, 35363745340060.312000, 35363745340060.312000 
15156.817590, 12028250.870145, 93537559.572368, 35510864206929.914000, 35510864206929.914000, 35510864206929.914000 
14988.868244, 11986253.140149, 93448797.955070, 35658441625700.000000, 35658441625700.000000, 35658441625700.000000 
14822.716238, 11944350.742931, 93359719.547269, 35806478548216.320000, 35806478548216.320000, 35806478548216.320000 
14658.343197, 11902543.810365, 93270326.244875, 35954975927311.523000, 35954975927311.523000, 35954975927311.523000 
14495.730924, 11860832.471194, 93180619.941087, 36103934716805.117000, 36103934716805.117000, 36103934716805.117000 
14334.861397, 11819216.851057, 93090602.526371, 36253355871503.523000, 36253355871503.523000, 36253355871503.523000 
14175.716766, 11777697.072501, 93000275.888426, 36403240347200.000000, 36403240347200.000000, 36403240347200.000000 
14018.279351, 11736273.255007, 92909641.912166, 36553589100674.719000, 36553589100674.719000, 36553589100674.719000 
13862.531646, 11694945.515005, 92818702.479691, 36704403089694.719000, 36704403089694.719000, 36704403089694.719000 
13708.456310, 11653713.965897, 92727459.470263, 36855683273013.922000, 36855683273013.922000, 36855683273013.922000 
13556.036172, 11612578.718073, 92635914.760280, 37007430610373.117000, 37007430610373.117000, 37007430610373.117000 
13405.254225, 11571539.878935, 92544070.223252, 37159646062500.000000, 37159646062500.000000, 37159646062500.000000 
13256.093626, 11530597.552913, 92451927.729778, 37312330591109.117000, 37312330591109.117000, 37312330591109.117000 
13108.537697, 11489751.841484, 92359489.147518, 37465485158901.922000, 37465485158901.922000, 37465485158901.922000 
12962.569918, 11449002.843195, 92266756.341174, 37619110729566.719000, 37619110729566.719000, 37619110729566.719000 
12818.173931, 11408350.653677, 92173731.172462, 37773208267778.719000, 37773208267778.719000, 37773208267778.719000 
12675.333538, 11367795.365669, 92080415.500089, 37927778739200.000000, 37927778739200.000000, 37927778739200.000000 
12534.032695, 11327337.069035, 91986811.179732, 38082823110479.516000, 38082823110479.516000, 38082823110479.516000 
12394.255515, 11286975.850784, 91892920.064015, 38238342349253.117000, 38238342349253.117000, 38238342349253.117000 
12255.986267, 11246711.795085, 91798744.002483, 38394337424143.516000, 38394337424143.516000, 38394337424143.516000 
12119.209370, 11206544.983293, 91704284.841579, 38550809304760.320000, 38550809304760.320000, 38550809304760.320000 
11983.909397, 11166475.493963, 91609544.424628, 38707758961700.000000, 38707758961700.000000, 38707758961700.000000 
11850.071071, 11126503.402870, 91514524.591807, 38865187366545.914000, 38865187366545.914000, 38865187366545.914000 
11717.679262, 11086628.783028, 91419227.180127, 39023095491868.320000, 39023095491868.320000, 39023095491868.320000 
11586.718990, 11046851.704709, 91323654.023411, 39181484311224.320000, 39181484311224.320000, 39181484311224.320000 
11457.175420, 11007172.235461, 91227806.952271, 39340354799157.914000, 39340354799157.914000, 39340354799157.914000 
11329.033862, 10967590.440128, 91131687.794089, 39499707931200.000000, 39499707931200.000000, 39499707931200.000000 
11202.279772, 10928106.380866, 91035298.372994, 39659544683868.320000, 39659544683868.320000, 39659544683868.320000 
11076.898744, 10888720.117166, 90938640.509839, 39819866034667.516000, 39819866034667.516000, 39819866034667.516000 
10952.876517, 10849431.705866, 90841716.022185, 39980672962089.117000, 39980672962089.117000, 39980672962089.117000 
10830.198967, 10810241.201178, 90744526.724278, 40141966445611.516000, 40141966445611.516000, 40141966445611.516000 
10708.852112, 10771148.654697, 90647074.427029, 40303747465700.000000, 40303747465700.000000, 40303747465700.000000 
10588.822105, 10732154.115426, 90549360.937991, 40466017003806.711000, 40466017003806.711000, 40466017003806.711000 
10470.095234, 10693257.629793, 90451388.061346, 40628776042370.719000, 40628776042370.719000, 40628776042370.719000 
10352.657924, 10654459.241665, 90353157.597878, 40792025564817.914000, 40792025564817.914000, 40792025564817.914000 
10236.496735, 10615758.992374, 90254671.344958, 40955766555561.117000, 40955766555561.117000, 40955766555561.117000 
10121.598355, 10577156.920727, 90155931.096522, 41120000000000.000000, 41120000000000.000000, 41120000000000.000000 
